,kgCO2_per_item,exp_extinctions_per_item,scarcity_weighted_water_use_litres_per_item,exp_extinctions_per_item_err
38051,0.5258685731027514,1.1121539772826773e-10,15.038790688486447,6.819524224302294e-13
212740,0.27441676615314203,3.460650359980788e-11,1.5623667860641968,4.2106444520092587e-14
469698,0.7488903923209002,1.6583464421242545e-12,24.143256732807345,2.2660971087348235e-13
167744,0.25884876706516563,1.469824132055021e-11,5.3773123126826174,1.822382079704725e-14
563407,0.19035847524039246,4.540568033232418e-12,1.1692737593507838,4.06715592135525e-15
837232,0.3006683133286822,3.5525327188585046e-11,3.5812876841085064,1.0625890758767098e-13
62186,0.7013584230314516,1.0190094907749223e-11,3.413217622848341,5.042171840339641e-14
758079,0.7013584230314516,1.0190094907749223e-11,3.413217622848341,5.042171840339641e-14
796093,0.7013584230314516,1.0190094907749223e-11,3.413217622848341,5.042171840339641e-14
383641,0.17052709410811204,6.17829838241535e-12,7.073410710086075,6.110353571858257e-13
167335,0.1932314466099533,1.813833805206718e-12,6.61561553034456,1.754136024034148e-13
276647,0.15591228580934496,2.3152437877479424e-12,12.576611427006371,2.178165298643611e-13
525288,0.9487013701140442,5.6359933118171216e-11,8.806864228819638,1.302180583738635e-13
919910,0.3006683133286822,3.5525327188585046e-11,3.5812876841085064,1.0625890758767098e-13
947347,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
524411,,,,
675383,0.5301566480049026,3.1495256742507474e-11,4.921482951399191,4.0664981897028086e-14
724584,0.19964376005024298,2.358881725321997e-11,2.377975022248036,4.6849127319772666e-14
156044,0.39366583324494253,2.2353575341670256e-11,8.177995808871499,4.2150495237615325e-14
826870,0.15387540819644163,2.926972993010361e-11,1.8999415937774364,6.592732570652523e-14
840398,0.21317764451326351,1.80977939097906e-11,20.172487127592046,2.066901233657462e-12
975218,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
84451,1.2077048800624461,2.732617404543252e-11,14.65443418968182,2.735701359593154e-12
471086,0.23785992286391083,5.066091400150932e-12,11.916359103000254,5.293638000428011e-13
917621,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
845702,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
752343,0.2209536499266833,3.446167834631908e-12,17.711119433637634,6.258548822780863e-13
297727,0.19035847524039246,4.540568033232418e-12,1.1692737593507838,4.06715592135525e-15
527433,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
945240,0.24640282583456308,3.31508052522139e-11,18.44624873506202,1.2374581604636288e-11
946920,0.24640282583456308,3.31508052522139e-11,18.44624873506202,1.2374581604636288e-11
607894,0.6644668727113299,1.0602142440056951e-11,4.03693342857116,2.00446901188891e-14
147537,0.32511684022143916,7.624056416814104e-12,2.969749325381917,1.8324559286574497e-14
466815,0.013568437545956116,1.8254848707166245e-12,1.015762595543063,3.7523110786633164e-14
34213,0.3506882533991425,1.6301228716605983e-11,2.4620224866617315,2.5940704300337623e-14
332287,0.26507832400245,1.5747628371253772e-11,2.4607414756995802,1.0166245474256996e-14
560739,0.1173599098697433,1.6241194305212205e-11,2.3703112442379637,4.910829024611652e-14
756026,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
28164,0.9694369392132255,1.6054503485201555e-11,6.375605676766236,4.218842868991335e-14
37742,0.23138217216521104,4.8934775000437536e-11,6.617067902934014,1.3202598898249115e-13
749297,0.1617804794157284,9.186400825343867e-12,3.360820195426627,7.118679998846539e-15
922368,0.23524726696255624,7.51562785798356e-12,2.7612923670972886,7.064601157014132e-15
957554,1.8836085128363595,5.5943418580858736e-11,30.079901834159298,3.139626343914952e-13
318973,0.14531226933615354,3.828363194368577e-12,0.83685644389047,5.575883371811797e-15
82524,0.10978524065742817,9.97507718216285e-12,0.5390185654459229,2.610399900655255e-15
940327,1.3050958693987493,5.818260001190948e-11,41.041893288466895,1.5700373122160954e-11
924436,0.8417402489634593,1.998959297383736e-11,6.0710914094213155,3.674980693378303e-14
173361,3.2891924352974446,8.097029605429153e-11,14.037368927089204,1.9943576296071295e-13
881175,3.768866332111655,9.277846422887566e-11,16.08448522895638,2.61845999546943e-13
198606,0.060717391531951936,2.80216556928885e-12,0.8011270705420952,1.2513078245114926e-15
219203,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
237247,0.10520647601974067,4.890368614981689e-12,0.7386067459985127,2.334663387030316e-15
959440,0.4049443659050783,9.949194073137782e-12,2.2411980497325765,8.892021709458304e-15
105598,8.31622373246894,1.0276236466634056e-10,7.747995418215785,1.553621500381113e-11
223209,3.143478427578401,5.85154618166422e-11,11.088366463813275,1.5069223177888743e-13
269862,0.2942708293867935,1.1677008594418843e-10,1.7353220249058758,2.2083078335798826e-13
849989,4.521953285757589,5.7830085647832656e-11,8.080412751793684,2.0920062894284198e-13
111903,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
7199,0.39452428507403703,1.8338882306181627e-11,2.7697752974944647,3.283120388011464e-14
277933,0.29630075554030044,7.27989810229579e-12,1.639901011999432,4.760749279305336e-15
293529,0.29722922121159223,2.721317204333958e-11,1.7110466636755264,2.281702769940872e-14
395660,0.7378349278480641,5.9893216786952375e-12,2.6099112980902626,3.0690598904057245e-13
959706,0.2765473718376141,6.794571562142523e-12,1.5305742778661393,4.147141594416966e-15
271768,2.769584517690221,5.155547296620455e-11,9.769485871201121,1.169766397786779e-13
303384,0.18335121000449056,1.0411254268722997e-11,3.808929554816826,9.143548976296157e-15
460759,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
251870,5.222327474798705,6.90892505963633e-11,15.974067819207797,2.0014294408572979e-13
108558,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
276179,1.0521753112043282,2.4986991217296913e-11,7.588864261776652,5.742157333403655e-14
93385,0.2258942081208117,2.068201075293776e-11,1.30039546439339,1.3179115199178186e-14
127564,0.26750629909043216,2.449185483900533e-11,1.5399419973079786,1.848179243652079e-14
462029,0.35591705471460616,2.0210081815756772e-11,7.393804429938613,3.445441119441796e-14
475786,18.417393046540973,2.2758104174887132e-10,17.158975218877888,7.619898850031018e-11
752237,0.9421814311449987,7.350618038292468e-11,21.805099752693685,3.146371429182498e-11
938430,6.560039101240808,8.899823259969252e-11,17.929534559817434,2.1086102178431738e-13
970034,0.3827324462589228,2.5287865089543083e-12,1.9924031136170735,2.5639765223940584e-14
277551,0.20057841989652375,8.369462964691168e-12,4.121662667814202,6.729491283049533e-15
738682,0.2758810271423783,9.35764825209627e-12,3.940414085913282,7.909382432637333e-15
106391,1.908325422255709,2.3253494783250005e-11,8.075052410704162,2.0511784814789213e-13
286440,0.29630075554030044,7.27989810229579e-12,1.639901011999432,4.760749279305336e-15
871234,0.31605413924298736,7.765224642448672e-12,1.749227746132732,5.41667473556508e-15
522365,1.8836085128363595,5.5943418580858736e-11,30.079901834159298,3.139626343914952e-13
145787,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
470054,0.7488903923209002,1.6583464421242545e-12,24.143256732807345,2.2660971087348235e-13
629976,18.417393046540973,2.2758104174887132e-10,17.158975218877888,7.619898850031018e-11
997338,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
366099,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
759840,0.7013584230314516,1.0190094907749223e-11,3.413217622848341,5.042171840339641e-14
139696,0.5004124960149076,4.777523707088077e-11,3.7694532748427068,1.51284523429871e-13
153703,0.4342744117124633,1.806320218373322e-11,6.4021345985508455,5.271788844442138e-14
186274,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
264570,0.4395244965952981,1.1426053024393193e-11,3.5120676344469923,5.513031809343615e-14
517807,1.1603359139893525,1.7956600562547906e-11,3.649913770963477,1.806114614148683e-14
873705,0.6478604697549273,1.2529208717922207e-11,2.7998522494499554,1.1798752554356558e-14
63246,0.2506591936605908,6.870232290843128e-12,4.22735745824011,2.2307374942533857e-14
112080,0.4342744117124633,1.806320218373322e-11,6.4021345985508455,5.271788844442138e-14
982801,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
306935,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
316938,0.19492707864616232,4.649541666029975e-12,1.1973363295752022,4.264722087390987e-15
316826,0.29460486656891105,4.5948904461758765e-12,23.614825911516842,1.1126309018277087e-12
316924,0.17262547234616202,8.734281648475322e-12,21.809548671596325,5.501681851745993e-13
546416,3.143478427578401,5.85154618166422e-11,11.088366463813275,1.5069223177888743e-13
286945,0.2887601467313179,6.881940730289397e-11,1.7511798641819358,1.042992552436323e-13
260524,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
295014,3.143478427578401,5.85154618166422e-11,11.088366463813275,1.5069223177888743e-13
819000,0.10319927631311193,1.635454867963178e-11,0.659225046338555,1.502704006538429e-14
771981,,,,
257339,2.354146840036688,4.3822152021273804e-11,8.304062990520931,8.451562224009448e-14
545359,3.1157825824014997,5.799990708698006e-11,10.990671605101262,1.4804855971988894e-13
74326,0.1577605719308253,3.336461931848036e-11,4.511637206545921,6.137571801872049e-14
110652,0.6801377505425573,1.384461820714314e-11,18.190579810127897,1.3511016316676855e-13
519555,0.553722393926107,8.83511870004732e-12,3.3641111904759593,1.391992369367273e-14
885374,6.560039101240808,8.899823259969252e-11,17.929534559817434,2.1086102178431738e-13
36904,18.417393046540973,2.2758104174887132e-10,17.158975218877888,7.619898850031018e-11
268534,0.6017352596895847,2.5108388894073824e-11,12.364988003442699,6.056542154744718e-14
657007,0.5364353305546284,1.8195427156854294e-11,7.6619162781647585,2.9904300864138966e-14
30285,1.0292787255844136,1.704552221885596e-11,6.769161582739454,4.755763124380408e-14
188436,0.8997253145536687,1.0055321384055655e-10,5.27342912197244,2.749836653364158e-13
788314,0.008370894442182086,4.972935275132437e-13,0.07770762554840319,1.0138084129451386e-17
95064,3.143478427578401,5.85154618166422e-11,11.088366463813275,1.5069223177888743e-13
125345,4.01589755065082,7.475543580099658e-11,14.16575451324163,2.459433851346702e-13
276078,3.1157825824014997,5.799990708698006e-11,10.990671605101262,1.4804855971988894e-13
281164,3.143478427578401,5.85154618166422e-11,11.088366463813275,1.5069223177888743e-13
208118,0.17815035884586933,4.98905244241707e-12,2.2855039904710237,7.325398708236511e-15
191742,0.47556675393855063,4.3541075269343145e-11,2.737674661880865,5.841159091048627e-14
518079,0.553722393926107,8.83511870004732e-12,3.3641111904759593,1.391992369367273e-14
125700,0.39630562828212706,3.6284229391119184e-11,2.281395551567391,4.056360479894873e-14
273759,3.8081787118240498,7.088877532853117e-11,13.43304307290154,2.211589595815626e-13
301976,18.417393046540973,2.2758104174887132e-10,17.158975218877888,7.619898850031018e-11
278250,3.2542618082860093,6.057768073529035e-11,11.47914589866132,1.6150087329443723e-13
320583,1.0891205119555978,1.8036540952510285e-11,7.162717488712691,5.324834293265819e-14
274992,0.553722393926107,8.83511870004732e-12,3.3641111904759593,1.391992369367273e-14
280501,3.143478427578401,5.85154618166422e-11,11.088366463813275,1.5069223177888743e-13
141783,0.16554437304772382,5.288775159321788e-12,1.9431316657351165,3.4983827403046657e-15
636035,0.6101754935805488,2.017853683782637e-11,3.7798082006019316,3.253768578022743e-14
184352,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
48726,0.6438976213539691,1.066336157412147e-11,4.234661548271885,1.8611778012076196e-14
144920,0.24197902772684443,2.797988855317723e-11,1.455545436626562,2.9949225462686695e-14
249309,0.2102736734377313,1.1555593766424215e-10,1.3350479281888563,1.2187093940101698e-13
278540,2.5785242533096797,3.990355680566224e-11,8.110919491030007,8.919084514314611e-14
288045,0.714874994307014,6.825033867268713e-11,5.384933249775309,3.087439253670856e-13
991463,0.19691067530939965,6.290858873719638e-12,2.311303981348097,4.949678582930823e-15
285720,0.3485144695741607,1.1134263493309033e-11,4.090803506810815,1.550529746395434e-14
888435,0.03601927310526843,8.268890377716276e-13,0.5699914477417436,1.8663852971395483e-16
877967,0.8417402489634593,1.998959297383736e-11,6.0710914094213155,3.674980693378303e-14
341491,6.705443824283206,5.4430955415982314e-11,23.718873877044302,2.5347900878905762e-11
451420,0.29630075554030044,7.27989810229579e-12,1.639901011999432,4.760749279305336e-15
192987,0.9553751825735294,2.2688188025305386e-11,6.890688749693202,4.734202003727268e-14
252795,2.8624881333835632,3.4880242174875e-11,12.112578616056242,4.615151583327578e-13
146545,0.5212502548159528,8.17381842184033e-11,24.628162214421767,7.552003583367949e-13
634549,2.459388721933542,5.937597504951782e-10,2.628852349889418,1.2841199471032878e-12
874317,0.5212502548159528,8.17381842184033e-11,24.628162214421767,7.552003583367949e-13
854535,0.6685999290665553,2.605476211525184e-11,5.941653646054693,5.4627832814377175e-14
951096,0.1416855054541087,2.5853433178164306e-12,0.8638759979109667,3.834902086822037e-15
162462,2.459388721933542,5.937597504951782e-10,2.628852349889418,1.2841199471032878e-12
986013,0.6775485032993604,3.723469102514472e-10,4.301821101941888,1.2653513584722916e-12
41067,0.3246090965632962,4.938708148767018e-12,2.314092090061248,5.399740149630727e-15
160384,4.44314892268126,6.077439855297636e-11,16.921902410982916,1.388606441013128e-13
251441,2.4233864529789377,4.511103884542875e-11,8.548300137300972,8.956023983054965e-14
168236,0.8417402489634593,1.998959297383736e-11,6.0710914094213155,3.674980693378303e-14
44757,0.7365227178430269,1.7490893852107553e-11,5.312204983243639,2.8136570933677387e-14
110643,8.07664933071578,1.3152664740951618e-10,13.497710948516357,4.680779078171182e-13
992155,0.18392068476158424,6.238432168064315e-12,2.6269427239421774,3.5152810811722165e-15
267108,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
72768,0.11871437812735317,8.040557459562191e-11,2.4013931884443234,7.478395325549048e-14
345760,0.2724721258732892,4.971814072724051e-12,1.6612999959826529,1.4182330202744734e-14
54100,0.8889022666209073,2.1839694306888004e-11,4.919703035998373,4.2846743513749844e-14
141370,0.9203425809236752,2.8642614296292335e-11,10.042425452609802,9.268920410192049e-14
145625,0.028030366826205525,6.4709874765482125e-12,0.9762769384594951,1.894346536775564e-15
796645,0.028030366826205525,6.4709874765482125e-12,0.9762769384594951,1.894346536775564e-15
29358,0.0741124182375336,1.3523334277809024e-12,0.45187359890727125,1.049265517719822e-15
210869,0.38016892626515736,6.272518699677925e-12,4.48307495428898,2.2770717814127095e-14
7460,4.918777443867086,1.1875195009903561e-09,5.257704699778839,5.136479788413153e-12
54492,0.05885416587735772,2.3354017188837632e-11,0.3470644049811682,8.833231334319399e-15
168685,0.7013584230314516,1.0190094907749223e-11,3.413217622848341,5.042171840339641e-14
771348,0.07364453321381803,3.4232580304869913e-12,0.5170247221989589,1.1439850596447844e-15
256160,1.4756698556961283,1.1978643357390475e-11,5.219822596180525,1.2276239561622898e-12
855645,0.35045612239622154,1.9259322944040347e-10,2.225079880314773,3.3853038722504817e-13
280543,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
203113,0.2374287562547088,1.608111491912444e-10,4.802786376888682,2.991358130219644e-13
489849,0.46717278043678667,1.0784979127580817e-10,16.271282307658957,5.262073713265893e-13
762064,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
901303,0.3506792115157259,5.095047453874601e-12,1.7066088114241627,1.2605429600849051e-14
859700,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
989954,0.27802215464999863,1.221183100136425e-11,8.635668155505945,2.1827215360977667e-14
283209,0.6688998890995798,6.939531582070656e-11,6.597643633355003,1.8935261911718895e-13
39019,0.7013584230314516,1.0190094907749223e-11,3.413217622848341,5.042171840339641e-14
226156,0.6617458795904946,6.865311992957607e-11,6.527080599843202,1.8532395519705472e-13
531368,0.049045515936416456,1.6635819114836803e-12,0.700518059717887,2.4997554354999264e-16
541734,0.03831680932532785,1.2996733683466184e-12,0.5472797341545952,1.5257296359252378e-16
276424,1.1573928423247601,2.7485690339026375e-11,8.34775068795432,6.948010373418359e-14
277109,0.42087012448172645,9.994796486918579e-12,3.0355457047106342,9.187451733445615e-15
111990,0.25002731369469544,6.011401882466759e-13,3.2760917804319365,1.4240974973834984e-13
641483,0.08370894442182708,4.972935275132769e-12,0.7770762554840687,1.0138084129452819e-15
894881,1.3707450388708764,3.1015207541565906e-11,16.632782805288866,3.52419888396189e-12
883,0.4414062440801904,1.7515512891628275e-10,2.602983037358818,4.968692625554739e-13
91870,0.2258942081208117,2.068201075293776e-11,1.30039546439339,1.3179115199178186e-14
746277,2.9266250275064833,4.5290536974426586e-11,9.205893622319055,1.148978764845293e-13
198840,0.6528493441749548,9.466454706738695e-11,12.076464705908606,9.518973017541222e-13
281198,0.19618055292452835,7.7846723962792e-11,1.1568813499372486,9.814701482577193e-14
504454,1.5683151130837385,5.0104185719891377e-11,18.408615780648777,3.1398227364508183e-13
126417,6.560039101240808,8.899823259969252e-11,17.929534559817434,2.1086102178431738e-13
252745,1.811557320093669,4.098926106814877e-11,21.98165128452273,6.155328059084594e-12
288633,5.429101381098081,6.599769231898904e-11,22.82294046133672,6.223350221985055e-12
71869,0.40329149140901516,1.874641302409705e-11,2.8313258596609923,3.430658143719684e-14
283648,0.21041295203948346,9.780737229963506e-12,1.4772134919970341,9.338653548121434e-15
229730,2.1464280012099173,3.9955491548808304e-11,7.57135155018085,7.025909426706788e-14
417465,4.714111944085314,5.4231008692604075e-11,14.868367621079512,4.657693666533771e-12
192724,0.056060733652412355,1.2941974953096223e-11,1.9525538769190298,7.577386147102255e-15
42497,4.009710558061879,1.0064645633203087e-10,17.398818295824316,2.3776618584276235e-13
46652,0.2439601287019114,7.793984445316052e-12,2.8635624547675613,7.597595757337334e-15
97363,0.7413257228265273,1.1472272581627771e-11,2.3318893536710945,7.372180793863001e-15
38475,4.009710558061879,1.0064645633203087e-10,17.398818295824316,2.3776618584276235e-13
248328,0.028030366826205525,6.4709874765482125e-12,0.9762769384594951,1.894346536775564e-15
514372,0.8568075809651544,1.8260822713146288e-11,4.395057587495706,4.625964371813568e-14
123207,0.040950296999926264,4.7350580628449e-12,0.24632307389063995,8.57717462954936e-16
222661,0.7431976160628836,1.0652199987954993e-10,27.805112868522777,1.2044033792732226e-12
238294,0.10520647601974067,4.890368614981689e-12,0.7386067459985127,2.334663387030316e-15
261223,0.07890485701480619,3.66777646123613e-12,0.5539550594988821,1.3132481552044967e-15
50957,3.143478427578401,5.85154618166422e-11,11.088366463813275,1.5069223177888743e-13
129923,0.30685222172424764,1.426357512703026e-11,2.1542696758290116,1.9860851729945988e-14
191973,4.518498270365391,1.0981744942435987e-10,18.57968351155142,2.8904032639102157e-13
522596,3.143478427578401,5.85154618166422e-11,11.088366463813275,1.5069223177888743e-13
207774,5.417155775184018,1.307840860121538e-09,5.790423678170528,6.230083773716208e-12
134925,0.09814687395742903,3.2060341201824534e-12,0.8460127710955518,4.4961747541416284e-15
191567,0.26138585218061994,8.350697619981838e-12,3.068102630108099,8.721729823474348e-15
188040,0.7915119638744844,6.161705840701312e-11,14.285800953347692,2.751059779295974e-13
29272,0.15323267198326468,3.537473153846447e-11,5.3369805969121105,5.6611493836798443e-14
148081,1.370892129544248,2.9217316341034616e-11,7.032092139993143,1.1842468791842974e-13
167424,0.1634905376889641,7.761510589852356e-12,2.0523366746673215,9.645976009389067e-15
741726,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
112762,1.8836085128363595,5.5943418580858736e-11,30.079901834159298,3.139626343914952e-13
148076,1.370892129544248,2.9217316341034616e-11,7.032092139993143,1.1842468791842974e-13
90844,0.9203425809236752,2.8642614296292335e-11,10.042425452609802,9.268920410192049e-14
299855,0.2506591936605908,6.870232290843128e-12,4.22735745824011,2.2307374942533857e-14
965186,-0.04816410014956427,3.2755766597023227e-11,6.646621030689356,2.1841758068526785e-12
147867,0.12261284557783013,4.8654202476745065e-11,0.7230508437107741,3.8338677666317115e-14
237054,1.8836085128363595,5.5943418580858736e-11,30.079901834159298,3.139626343914952e-13
845470,0.6170419527419603,5.106950096853024e-11,10.581549391184648,2.394155051646057e-13
138818,2.769584517690221,5.155547296620455e-11,9.769485871201121,1.169766397786779e-13
306803,0.2752463152329207,6.784150135868581e-11,0.44267248846412827,1.0504208559539868e-12
114819,1.8836085128363595,5.5943418580858736e-11,30.079901834159298,3.139626343914952e-13
160191,0.22322385179153553,1.3261160733687338e-11,2.072203347957531,7.20930426983317e-15
180361,0.12556341663273934,7.459402912699147e-12,1.1656143832260992,2.2810689291268793e-15
270451,0.08409110047861958,1.9412962429645017e-11,2.9288308153785616,1.704911883098081e-14
300396,1.2214256007546365,1.9970402365694102e-11,5.955942394334265,1.1414697224248303e-13
314381,0.17165798380896236,6.811588346744288e-11,1.0122711811950944,7.514380822598148e-14
357162,0.6230499994738008,2.533836824266588e-11,15.456896603202228,2.1760697884618617e-13
869227,0.5149739514268897,2.043476504023295e-10,3.0368135435852865,6.76294274033838e-13
100372,1.8836085128363595,5.5943418580858736e-11,30.079901834159298,3.139626343914952e-13
311617,1.8836085128363595,5.5943418580858736e-11,30.079901834159298,3.139626343914952e-13
86905,1.8836085128363595,5.5943418580858736e-11,30.079901834159298,3.139626343914952e-13
316005,1.8836085128363595,5.5943418580858736e-11,30.079901834159298,3.139626343914952e-13
763768,0.39168919675804104,6.4625950239106055e-12,4.618925710479564,2.417167106807254e-14
179294,0.17203260934053352,7.939469112985018e-12,2.269860033202637,1.0045221146772833e-14
698111,0.2506591936605908,6.870232290843128e-12,4.22735745824011,2.2307374942533857e-14
325360,0.6446310633274143,9.975889201415383e-12,2.027729872757478,5.574427821446471e-15
164356,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
314775,3.8081787118240498,7.088877532853117e-11,13.43304307290154,2.211589595815626e-13
319118,0.07474764486988407,1.7255966604128686e-11,2.6034051692253906,1.347090870595998e-14
296526,0.21778112495415827,2.518189969785935e-11,1.309990892963891,2.4258872624775928e-14
46895,1.7279108023786727,2.295767232203285e-11,6.684328639864436,2.3637834646368978e-14
190335,1.7279108023786727,2.295767232203285e-11,6.684328639864436,2.3637834646368978e-14
206473,2.5410452976156988,3.3761282826519015e-11,9.829895058624182,5.1119884615850175e-14
61601,1.2197017428555332,1.6205415756729043e-11,4.7183496281395945,1.1778021415491732e-14
68932,,,,
527542,0.6099003217547853,1.9484961113290632e-11,7.1589061369189455,4.748497348335986e-14
54212,5.590299654754538,7.427482221834191e-11,21.625769128973225,2.4742024154071586e-13
274053,0.4210376550977718,8.570477937755196e-12,11.26083512055535,5.177691060132346e-14
274292,0.4210376550977718,8.570477937755196e-12,11.26083512055535,5.177691060132346e-14
275097,0.43836031674892884,2.0376535895757706e-11,3.0775281083271797,4.05323504692781e-14
109178,0.279572682521373,8.308374557193446e-11,1.675725609710248,1.4212529773670483e-13
487622,6.560039101240808,8.899823259969252e-11,17.929534559817434,2.1086102178431738e-13
95360,0.2085919572491129,1.8952646646109493e-11,1.0241352743472623,9.423543641365512e-15
96181,0.47376003009555734,1.82781037617475e-11,15.28609118271601,1.540872708914918e-13
17232,0.9735980273591175,1.664941276320598e-11,3.209230315471756,1.7213963289719362e-14
290561,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
250656,0.07213251449659051,2.064890669517922e-12,0.8747183549806835,7.162196069752382e-16
763890,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
315126,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
92941,1.1074447878522224,1.767023740009498e-11,6.7282223809519675,5.567969477469229e-14
318906,4.74439561877371,5.834693026956976e-11,19.941814693470217,1.4118188491890678e-13
313952,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
509607,0.1668132927899983,7.327098600818545e-12,5.18140089330355,7.857797529951915e-15
121509,0.23778337696927132,2.177053763467153e-11,1.3688373309404125,1.4602897727621423e-14
156791,0.11260569940346574,1.613969695144688e-11,4.212895889170089,2.764929704483954e-14
224955,0.10513683671886546,5.777796883212105e-11,0.6675239640944257,3.046773485025414e-14
163579,1.623669746686033,1.0032971681065773e-10,10.985231390648998,5.706269749368421e-13
398476,0.7343980509170576,2.0034236033729582e-11,3.6149866359579104,6.0601936482875e-14
754804,1.8836085128363595,5.5943418580858736e-11,30.079901834159298,3.139626343914952e-13
259191,0.30768136334067936,6.263041569898051e-12,8.229071818867364,2.765009575011513e-14
37691,0.2374287562547088,1.608111491912444e-10,4.802786376888682,2.991358130219644e-13
213723,0.04704945339251057,1.5031255715966794e-12,0.552258473419449,2.8258404628055003e-16
640369,1.908325422255709,2.3253494783250005e-11,8.075052410704162,2.0511784814789213e-13
313350,5.429101381098081,6.599769231898904e-11,22.82294046133672,6.223350221985055e-12
97362,0.2506591936605908,6.870232290843128e-12,4.22735745824011,2.2307374942533857e-14
822781,0.29794610103174674,7.91659689608059e-11,3.304764918922999,1.272244658727302e-13
949824,0.5160164215005903,8.592828276414042e-12,9.928126575936318,2.0855374492666243e-14
30931,2.459388721933542,5.937597504951782e-10,2.628852349889418,1.2841199471032878e-12
144668,0.43836031674892884,2.0376535895757706e-11,3.0775281083271797,4.05323504692781e-14
203712,0.39630562828212706,3.6284229391119184e-11,2.281395551567391,4.056360479894873e-14
86762,2.3854067778196364,2.9066868479062506e-11,10.093815513380207,3.204966377310823e-13
251344,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
134683,5.082031405382214,1.2512160987254193e-10,20.50397403994156,1.1580943658827254e-11
269332,0.5723207607269124,5.937567129044419e-11,5.64504268094547,1.3862069402613872e-13
144685,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
228781,4.009710558061879,1.0064645633203087e-10,17.398818295824316,2.3776618584276235e-13
859090,1.8431270202325591,3.052337699655621e-11,12.121521903975367,1.5249821289589896e-13
111898,0.3156194280592286,1.4671105844945396e-11,2.215820237995561,2.1011970483273475e-14
217945,0.2532237710979757,2.2673972662456143e-11,2.163177488313862,3.244186679904164e-14
240440,0.9503513162313756,2.1975033726349034e-10,1.1864097957931756,1.860640505649127e-13
717158,0.21376269297703376,2.958217534163659e-11,4.317352623433443,1.6292176394151747e-13
298603,0.16348663414936368,3.109794920982169e-11,2.018614019535279,7.442031922910194e-14
316505,8.07664933071578,1.3152664740951618e-10,13.497710948516357,4.680779078171182e-13
62090,0.11397368235471848,5.297899332896702e-12,0.8001573081650494,2.739986891722998e-15
490244,0.11397368235471848,5.297899332896702e-12,0.8001573081650494,2.739986891722998e-15
3178,0.8907280614081308,9.954768170215065e-11,5.220694830752703,2.6951149039621967e-13
111310,4.44314892268126,6.077439855297636e-11,16.921902410982916,1.388606441013128e-13
941010,0.3506882533991425,1.6301228716605983e-11,2.4620224866617315,2.5940704300337623e-14
518979,0.5977422254751567,2.0274904546209374e-11,8.537563852812175,3.713015641988255e-14
168059,2.048933051572164,3.4585032042408503e-10,11.352858801131154,4.428100685729432e-12
953619,3.067808647631931,9.547538237420623e-11,33.4747519948448,1.0298800754902769e-12
499661,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
314726,0.15591228580934496,2.3152437877479424e-12,12.576611427006371,2.178165298643611e-13
240172,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
34675,-0.025687520079767615,1.7469742185079053e-11,3.5448645497009896,6.212766739492062e-13
