house,individ,size,sclass,lifestge,hhincome,child,region,age,sex,bmi,ethnicity,terageed,main_flag,num_adult,active_periods_th,area_code
620250,2,3,3,3,2,1,3,5,1,0,99,1,0,2,6,OL6
327350,2,3,4,2,5,1,4,1,2,0,99,4,0,2,7,B70
621058,2,4,4,2,2,2,3,5,1,0,99,4,0,2,6,M23
621058,3,4,4,2,2,2,3,2,2,0,99,4,0,2,6,M23
799124,1,3,4,2,3,1,3,34,2,0,99,2,0,2,3,BL1
799124,2,3,4,2,3,1,3,4,1,0,99,4,0,2,3,BL1
154014,1,2,4,1,5,0,3,29,2,0,99,3,0,2,5,M18
360030,2,4,3,2,0,2,4,3,2,0,99,4,0,2,2,B31
360030,3,4,3,2,0,2,4,0,2,0,99,4,0,2,2,B31
252597,2,5,5,3,2,3,4,14,1,0,99,4,0,2,5,B11
252597,3,5,5,3,2,3,4,6,1,0,99,4,0,2,5,B11
252597,4,5,5,3,2,3,4,10,1,0,99,4,0,2,5,B11
729391,2,5,4,2,4,3,4,12,2,0,99,1,0,2,5,B36
729391,3,5,4,2,4,3,4,10,1,0,99,1,0,2,5,B36
729391,4,5,4,2,4,3,4,3,1,0,99,1,0,2,5,B36
140297,1,2,3,1,4,0,3,31,2,0,99,0,0,2,2,OL10
942305,2,3,3,2,5,1,3,0,1,0,99,1,0,2,5,BL4
652929,2,4,3,2,5,2,3,0,2,0,99,1,0,2,3,M35
652929,3,4,3,2,5,2,3,0,1,0,99,1,0,2,3,M35
410253,1,2,3,1,6,0,4,36,2,0,99,3,0,2,1,B14
503176,2,3,5,2,2,1,4,0,1,0,99,4,0,2,3,WV14
590117,1,3,3,3,3,1,4,27,1,0,99,3,0,2,1,B69
590117,2,3,3,3,3,1,4,8,1,0,99,4,0,2,1,B69
731450,1,2,5,1,1,0,3,25,2,0,99,3,0,2,1,M16
761679,0,2,5,7,3,0,3,65,1,243,1,2,1,2,11,BL6
761679,1,2,5,7,3,0,3,67,2,342,1,2,0,2,11,BL6
630677,0,2,3,7,5,0,3,66,2,0,1,2,1,2,13,M6
630677,1,2,3,7,5,0,3,68,1,0,1,1,0,2,13,M6
304107,0,2,3,7,0,0,4,73,1,287,1,2,1,2,12,B26
304107,1,2,3,7,0,0,4,75,2,0,1,2,0,2,12,B26
932744,0,2,4,7,0,0,3,69,2,0,1,2,1,2,12,BL5
932744,1,2,4,7,0,0,3,68,1,0,1,2,0,2,12,BL5
295845,0,2,4,6,0,0,4,64,1,221,1,3,1,2,12,B29
126054,0,2,1,7,2,0,4,81,1,196,1,2,1,2,11,WS4
126054,1,2,1,7,2,0,4,84,2,204,1,3,0,2,11,WS4
382553,0,2,4,7,0,0,4,69,1,0,1,2,1,2,12,B90
345166,0,3,1,5,8,0,4,57,1,0,6,3,1,3,12,B75
345166,1,3,1,5,8,0,4,65,2,207,6,3,0,3,12,B75
871805,0,2,3,7,0,0,4,83,1,203,1,1,1,2,13,B26
871805,1,2,3,7,0,0,4,83,2,293,1,2,0,2,13,B26
461373,0,4,4,5,5,0,3,49,1,262,1,3,1,4,8,BL2
461373,1,4,4,5,5,0,3,52,2,0,1,3,0,4,8,BL2
249731,0,3,4,5,8,0,4,52,1,0,1,2,1,3,13,B74
249731,1,3,4,5,8,0,4,54,2,0,1,2,0,3,13,B74
322087,0,4,3,4,4,1,4,52,2,0,99,3,1,3,13,B64
322087,1,4,3,4,4,1,4,50,1,305,99,3,0,3,13,B64
322087,2,4,3,4,4,1,4,16,1,0,99,4,0,3,13,B64
199607,0,1,1,7,4,0,4,77,2,326,1,3,1,1,13,B29
950750,0,3,3,5,4,0,4,72,1,0,1,2,1,3,13,B90
950750,1,3,3,5,4,0,4,75,2,0,1,1,0,3,13,B90
836217,2,4,5,5,0,0,3,54,1,226,1,2,1,4,13,M33
279105,0,2,4,7,1,0,4,64,1,333,7,2,0,2,13,WS2
279105,1,2,4,7,1,0,4,68,2,489,7,1,1,2,13,WS2
904878,0,2,3,6,4,0,3,64,2,240,1,2,1,2,13,M8
904878,1,2,3,6,4,0,3,64,1,286,1,2,0,2,13,M8
501114,0,3,5,5,3,0,3,64,1,225,1,2,1,3,11,M9
501114,1,3,5,5,3,0,3,80,2,230,1,2,0,3,11,M9
237359,0,3,3,5,4,0,4,67,1,207,1,3,1,3,12,B91
237359,1,3,3,5,4,0,4,70,2,0,1,3,0,3,12,B91
237359,3,3,3,5,4,0,4,26,2,0,1,2,0,3,12,B91
753794,0,8,4,4,4,3,4,56,1,234,1,2,1,5,13,WV14
753794,1,8,4,4,4,3,4,56,2,315,1,2,0,5,13,WV14
425000,0,2,1,6,3,0,4,56,1,252,1,2,1,2,13,B26
425000,1,2,1,6,3,0,4,61,2,441,1,2,0,2,13,B26
216903,0,2,6,7,0,0,4,76,1,227,1,2,1,2,13,B23
216903,5,2,6,7,0,0,4,45,2,216,1,2,0,2,13,B23
688385,0,2,3,7,0,0,4,74,1,191,3,1,1,2,13,B74
688385,1,2,3,7,0,0,4,75,2,203,3,3,0,2,13,B74
311374,0,1,3,7,2,0,4,74,1,244,1,2,1,1,12,B26
383280,0,2,3,7,3,0,4,81,1,245,12,2,1,2,13,B32
383280,1,2,3,7,3,0,4,75,2,225,12,2,0,2,13,B32
330423,0,2,3,6,7,0,3,63,1,230,12,3,1,2,12,M8
330423,1,2,3,6,7,0,3,67,2,255,12,3,0,2,12,M8
131973,0,2,3,7,0,0,3,69,1,352,1,2,1,2,2,M33
46300,0,3,4,5,0,0,3,74,1,0,1,2,1,3,13,M19
46300,3,3,4,5,0,0,3,41,1,0,1,2,0,3,13,M19
561287,0,2,3,6,3,0,4,58,1,252,1,2,1,2,13,CV7
561287,3,2,3,6,3,0,4,30,1,209,1,2,0,2,13,CV7
648336,0,2,3,7,4,0,4,73,1,0,1,3,1,2,12,B26
648336,1,2,3,7,4,0,4,81,2,208,1,3,0,2,12,B26
968826,0,2,5,7,2,0,3,80,1,205,1,2,1,2,3,M44
492777,0,2,4,7,0,0,4,79,1,225,1,2,1,2,12,B13
492777,1,2,4,7,0,0,4,81,2,220,1,2,0,2,12,B13
987630,0,2,3,7,8,0,4,73,1,213,1,3,1,2,13,WS1
371490,0,2,3,7,4,0,4,77,1,218,1,2,1,2,13,DY9
